SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04"," ","9.49","5.73","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05"," ","19.4","5.65","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06"," ","8.42","5.59","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07"," ","8.8","5.05","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08"," ","9.27","5.19","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09"," ","10","5.13","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03","<","8.03","8.03","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1","<","12.8","12.8","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11","<","12.1","12.1","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","13.4","13.4","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13","<","12.2","12.2","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","12.9","12.9","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15","<","11.2","11.2","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","23.8","23.8","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","19.8","19.8","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03","<","16.6","16.6","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","17.2","17.2","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05","<","17","17","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","16.8","16.8","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07","<","15.1","15.1","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08","<","15.6","15.6","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09","<","15.4","15.4","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03"," ","3.36","2.68","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1"," ","4.65","4.27","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11"," ","5.02","4.04","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","4.46","4.46","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13"," ","4.23","4.05","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","4.3","4.3","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15"," ","4.7","3.73","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","7.95","7.95","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","6.6","6.6","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03","<","5.54","5.54","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","5.73","5.73","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05","<","5.65","5.65","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","5.59","5.59","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07"," ","5.05","5.05","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08"," ","5.36","5.19","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09","<","5.13","5.13","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03","<","2.68","2.68","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1","<","4.27","4.27","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11","<","4.04","4.04","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","4.46","4.46","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13","<","4.05","4.05","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","4.3","4.3","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15","<","3.73","3.73","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","7.95","7.95","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","6.6","6.6","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03","<","5.54","5.54","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","5.73","5.73","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05","<","5.65","5.65","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","5.59","5.59","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07","<","5.05","5.05","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08","<","5.19","5.19","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09","<","5.13","5.13","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03"," ","8.26","5.35","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1"," ","10.4","8.53","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11"," ","11","8.08","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12"," ","10.1","8.92","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13"," ","12","8.11","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","8.59","8.59","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15"," ","13.3","7.46","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","15.9","15.9","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","13.2","13.2","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03"," ","11.8","11.1","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","11.5","11.5","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05"," ","12.9","11.3","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","11.2","11.2","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07"," ","12.6","10.1","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08"," ","13","10.4","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09"," ","12.3","10.3","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03","<","5.35","5.35","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1","<","8.53","8.53","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11","<","8.08","8.08","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","8.92","8.92","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13","<","8.11","8.11","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","8.59","8.59","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15","<","7.46","7.46","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","15.9","15.9","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","13.2","13.2","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03","<","11.1","11.1","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","11.5","11.5","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05","<","11.3","11.3","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","11.2","11.2","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07","<","10.1","10.1","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08","<","10.4","10.4","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09","<","10.3","10.3","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03"," ","50.9","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1"," ","82.8","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11"," ","85","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12"," ","83.4","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13"," ","90.6","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14"," ","74.5","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15"," ","83.6","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01"," ","83.5","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02"," ","88.3","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03"," ","86.9","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04"," ","83.2","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05"," ","89.2","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06"," ","76.3","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07"," ","83.8","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08"," ","85.1","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09"," ","91.4","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03","<","2.68","2.68","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1","<","4.27","4.27","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11","<","4.04","4.04","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","4.46","4.46","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13","<","4.05","4.05","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","4.3","4.3","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15","<","3.73","3.73","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","7.95","7.95","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","6.6","6.6","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03","<","5.54","5.54","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","5.73","5.73","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05","<","5.65","5.65","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","5.59","5.59","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07","<","5.05","5.05","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08","<","5.19","5.19","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09","<","5.13","5.13","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03","<","1.34","1.34","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1","<","2.13","2.13","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11","<","2.02","2.02","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","2.23","2.23","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13","<","2.03","2.03","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","2.15","2.15","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15","<","1.86","1.86","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","3.97","3.97","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.01","-0.02","<","3.3","3.3","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.02","-0.03","<","2.77","2.77","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.03","-0.04","<","2.87","2.87","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.04","-0.05","<","2.83","2.83","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.05","-0.06","<","2.79","2.79","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.06","-0.07","<","2.52","2.52","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.07","-0.08","<","2.6","2.6","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.08","-0.09","<","2.4","2.4","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IH0531","2017-09-21 12:00","S.SURFACE","0","-0.03","<","1.34","1.34","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.09","-0.1","<","2.13","2.13","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.1","-0.11","<","2.02","2.02","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.11","-0.12","<","2.23","2.23","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.12","-0.13","<","2.03","2.03","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.13","-0.14","<","2.15","2.15","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","-0.14","-0.15","<","1.86","1.86","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IH0531","2017-09-21 12:00","S.CORE","0","-0.01","<","3.97","3.97","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
